Sexo;Provincias;Tasas;Periodo;Total
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2009T3;18,90
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2009T2;20,15
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2009T1;18,98
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2008T4;15,91
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2008T3;14,50
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2008T2;12,46
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2008T1;11,15
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2007T4;9,33
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2007T3;9,25
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2007T2;9,22
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2007T1;9,28
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2006T4;10,13
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2006T3;9,86
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2006T2;11,51
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2006T1;12,21
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2005T4;10,02
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2005T3;9,88
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2005T2;11,38
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2005T1;11,32
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2004T4;12,08
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2004T3;9,40
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2004T2;8,55
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2004T1;8,62
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2003T4;10,85
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2003T3;10,66
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2003T2;10,75
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2003T1;11,95
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2002T4;8,38
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2002T3;8,41
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2002T2;9,41
Ambos sexos;13 Ciudad Real;Tasa de paro de la población;2002T1;11,38
Ambos sexos;14 Córdoba;Tasa de paro de la población;2021T2;22,64
Ambos sexos;14 Córdoba;Tasa de paro de la población;2021T1;20,07
Ambos sexos;14 Córdoba;Tasa de paro de la población;2020T4;23,75
Ambos sexos;14 Córdoba;Tasa de paro de la población;2020T3;24,09
Ambos sexos;14 Córdoba;Tasa de paro de la población;2020T2;24,29
Ambos sexos;14 Córdoba;Tasa de paro de la población;2020T1;24,89
Ambos sexos;14 Córdoba;Tasa de paro de la población;2019T4;23,70
Ambos sexos;14 Córdoba;Tasa de paro de la población;2019T3;25,28
Ambos sexos;14 Córdoba;Tasa de paro de la población;2019T2;22,21
Ambos sexos;14 Córdoba;Tasa de paro de la población;2019T1;21,05
Ambos sexos;14 Córdoba;Tasa de paro de la población;2018T4;22,47
Ambos sexos;14 Córdoba;Tasa de paro de la población;2018T3;25,40
Ambos sexos;14 Córdoba;Tasa de paro de la población;2018T2;25,63
Ambos sexos;14 Córdoba;Tasa de paro de la población;2018T1;25,45
Ambos sexos;14 Córdoba;Tasa de paro de la población;2017T4;27,00
Ambos sexos;14 Córdoba;Tasa de paro de la población;2017T3;30,21
Ambos sexos;14 Córdoba;Tasa de paro de la población;2017T2;27,94
Ambos sexos;14 Córdoba;Tasa de paro de la población;2017T1;27,53
Ambos sexos;14 Córdoba;Tasa de paro de la población;2016T4;29,42
Ambos sexos;14 Córdoba;Tasa de paro de la población;2016T3;32,59
Ambos sexos;14 Córdoba;Tasa de paro de la población;2016T2;30,15
Ambos sexos;14 Córdoba;Tasa de paro de la población;2016T1;28,82
Ambos sexos;14 Córdoba;Tasa de paro de la población;2015T4;29,70
Ambos sexos;14 Córdoba;Tasa de paro de la población;2015T3;30,99
Ambos sexos;14 Córdoba;Tasa de paro de la población;2015T2;29,15
Ambos sexos;14 Córdoba;Tasa de paro de la población;2015T1;30,11
Ambos sexos;14 Córdoba;Tasa de paro de la población;2014T4;33,88
Ambos sexos;14 Córdoba;Tasa de paro de la población;2014T3;35,73
Ambos sexos;14 Córdoba;Tasa de paro de la población;2014T2;33,35
Ambos sexos;14 Córdoba;Tasa de paro de la población;2014T1;31,60
Ambos sexos;14 Córdoba;Tasa de paro de la población;2013T4;36,68
Ambos sexos;14 Córdoba;Tasa de paro de la población;2013T3;37,16
Ambos sexos;14 Córdoba;Tasa de paro de la población;2013T2;33,30
Ambos sexos;14 Córdoba;Tasa de paro de la población;2013T1;33,51
Ambos sexos;14 Córdoba;Tasa de paro de la población;2012T4;34,86
Ambos sexos;14 Córdoba;Tasa de paro de la población;2012T3;37,44
Ambos sexos;14 Córdoba;Tasa de paro de la población;2012T2;33,62
Ambos sexos;14 Córdoba;Tasa de paro de la población;2012T1;32,67
Ambos sexos;14 Córdoba;Tasa de paro de la población;2011T4;31,36
Ambos sexos;14 Córdoba;Tasa de paro de la población;2011T3;33,50
Ambos sexos;14 Córdoba;Tasa de paro de la población;2011T2;33,25
Ambos sexos;14 Córdoba;Tasa de paro de la población;2011T1;28,38
Ambos sexos;14 Córdoba;Tasa de paro de la población;2010T4;28,70
Ambos sexos;14 Córdoba;Tasa de paro de la población;2010T3;31,36
Ambos sexos;14 Córdoba;Tasa de paro de la población;2010T2;28,83
Ambos sexos;14 Córdoba;Tasa de paro de la población;2010T1;23,35
Ambos sexos;14 Córdoba;Tasa de paro de la población;2009T4;25,96
Ambos sexos;14 Córdoba;Tasa de paro de la población;2009T3;27,75
Ambos sexos;14 Córdoba;Tasa de paro de la población;2009T2;27,16
Ambos sexos;14 Córdoba;Tasa de paro de la población;2009T1;23,14
Ambos sexos;14 Córdoba;Tasa de paro de la población;2008T4;20,19
Ambos sexos;14 Córdoba;Tasa de paro de la población;2008T3;17,40
Ambos sexos;14 Córdoba;Tasa de paro de la población;2008T2;15,45
Ambos sexos;14 Córdoba;Tasa de paro de la población;2008T1;12,25
Ambos sexos;14 Córdoba;Tasa de paro de la población;2007T4;14,69
Ambos sexos;14 Córdoba;Tasa de paro de la población;2007T3;12,95
Ambos sexos;14 Córdoba;Tasa de paro de la población;2007T2;13,53
Ambos sexos;14 Córdoba;Tasa de paro de la población;2007T1;13,95
Ambos sexos;14 Córdoba;Tasa de paro de la población;2006T4;15,39
Ambos sexos;14 Córdoba;Tasa de paro de la población;2006T3;14,42
Ambos sexos;14 Córdoba;Tasa de paro de la población;2006T2;14,91
Ambos sexos;14 Córdoba;Tasa de paro de la población;2006T1;13,22
Ambos sexos;14 Córdoba;Tasa de paro de la población;2005T4;15,67
Ambos sexos;14 Córdoba;Tasa de paro de la población;2005T3;15,84
Ambos sexos;14 Córdoba;Tasa de paro de la población;2005T2;13,64
Ambos sexos;14 Córdoba;Tasa de paro de la población;2005T1;14,23
Ambos sexos;14 Córdoba;Tasa de paro de la población;2004T4;20,63
Ambos sexos;14 Córdoba;Tasa de paro de la población;2004T3;23,21
Ambos sexos;14 Córdoba;Tasa de paro de la población;2004T2;20,51
Ambos sexos;14 Córdoba;Tasa de paro de la población;2004T1;18,99
Ambos sexos;14 Córdoba;Tasa de paro de la población;2003T4;18,99
Ambos sexos;14 Córdoba;Tasa de paro de la población;2003T3;25,48
Ambos sexos;14 Córdoba;Tasa de paro de la población;2003T2;22,39
Ambos sexos;14 Córdoba;Tasa de paro de la población;2003T1;17,48
Ambos sexos;14 Córdoba;Tasa de paro de la población;2002T4;19,57
Ambos sexos;14 Córdoba;Tasa de paro de la población;2002T3;24,23
Ambos sexos;14 Córdoba;Tasa de paro de la población;2002T2;22,12
Ambos sexos;14 Córdoba;Tasa de paro de la población;2002T1;19,07
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2021T2;11,19
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2021T1;12,70
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2020T4;11,63
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2020T3;10,99
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2020T2;10,85
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2020T1;11,46
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2019T4;10,29
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2019T3;10,52
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2019T2;9,89
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2019T1;10,11
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2018T4;10,70
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2018T3;10,90
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2018T2;13,44
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2018T1;13,88
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2017T4;13,47
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2017T3;13,32
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2017T2;14,42
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2017T1;15,44
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2016T4;14,49
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2016T3;15,41
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2016T2;15,64
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2016T1;16,11
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2015T4;15,81
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2015T3;16,07
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2015T2;17,98
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2015T1;19,77
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2014T4;18,41
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2014T3;18,73
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2014T2;20,99
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2014T1;21,69
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2013T4;19,97
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2013T3;20,08
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2013T2;20,36
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2013T1;20,31
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2012T4;19,91
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2012T3;17,72
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2012T2;18,47
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2012T1;17,42
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2011T4;15,90
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2011T3;15,95
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2011T2;15,95
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2011T1;15,51
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2010T4;14,44
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2010T3;13,48
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2010T2;14,12
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2010T1;13,88
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2009T4;11,55
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2009T3;11,21
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2009T2;11,86
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2009T1;11,26
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2008T4;9,38
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2008T3;8,31
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2008T2;8,73
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2008T1;9,25
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2007T4;8,39
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2007T3;6,75
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2007T2;8,22
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2007T1;9,53
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2006T4;8,13
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2006T3;6,88
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2006T2;7,93
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2006T1;9,55
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2005T4;9,07
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2005T3;8,20
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2005T2;10,68
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2005T1;10,58
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2004T4;12,69
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2004T3;14,22
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2004T2;15,32
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2004T1;15,80
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2003T4;15,50
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2003T3;14,29
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2003T2;12,90
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2003T1;12,33
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2002T4;12,33
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2002T3;12,37
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2002T2;12,19
Ambos sexos;15 Coruña, A;Tasa de paro de la población;2002T1;14,52
Ambos sexos;16 Cuenca;Tasa de paro de la población;2021T2;13,07
Ambos sexos;16 Cuenca;Tasa de paro de la población;2021T1;14,02
Ambos sexos;16 Cuenca;Tasa de paro de la población;2020T4;12,73
Ambos sexos;16 Cuenca;Tasa de paro de la población;2020T3;16,91
Ambos sexos;16 Cuenca;Tasa de paro de la población;2020T2;15,96
Ambos sexos;16 Cuenca;Tasa de paro de la población;2020T1;17,01
Ambos sexos;16 Cuenca;Tasa de paro de la población;2019T4;14,61
Ambos sexos;16 Cuenca;Tasa de paro de la población;2019T3;13,93
Ambos sexos;16 Cuenca;Tasa de paro de la población;2019T2;12,91
Ambos sexos;16 Cuenca;Tasa de paro de la población;2019T1;10,81
Ambos sexos;16 Cuenca;Tasa de paro de la población;2018T4;13,69
Ambos sexos;16 Cuenca;Tasa de paro de la población;2018T3;16,50
Ambos sexos;16 Cuenca;Tasa de paro de la población;2018T2;16,20
Ambos sexos;16 Cuenca;Tasa de paro de la población;2018T1;15,21
Ambos sexos;16 Cuenca;Tasa de paro de la población;2017T4;17,18
Ambos sexos;16 Cuenca;Tasa de paro de la población;2017T3;13,60
Ambos sexos;16 Cuenca;Tasa de paro de la población;2017T2;15,73
Ambos sexos;16 Cuenca;Tasa de paro de la población;2017T1;17,10
Ambos sexos;16 Cuenca;Tasa de paro de la población;2016T4;14,15
Ambos sexos;16 Cuenca;Tasa de paro de la población;2016T3;18,93
Ambos sexos;16 Cuenca;Tasa de paro de la población;2016T2;19,19
Ambos sexos;16 Cuenca;Tasa de paro de la población;2016T1;19,79
Ambos sexos;16 Cuenca;Tasa de paro de la población;2015T4;18,78
Ambos sexos;16 Cuenca;Tasa de paro de la población;2015T3;22,04
Ambos sexos;16 Cuenca;Tasa de paro de la población;2015T2;23,82
Ambos sexos;16 Cuenca;Tasa de paro de la población;2015T1;25,82
Ambos sexos;16 Cuenca;Tasa de paro de la población;2014T4;27,16
Ambos sexos;16 Cuenca;Tasa de paro de la población;2014T3;28,32
Ambos sexos;16 Cuenca;Tasa de paro de la población;2014T2;27,40
Ambos sexos;16 Cuenca;Tasa de paro de la población;2014T1;29,13
Ambos sexos;16 Cuenca;Tasa de paro de la población;2013T4;26,12
Ambos sexos;16 Cuenca;Tasa de paro de la población;2013T3;31,01
Ambos sexos;16 Cuenca;Tasa de paro de la población;2013T2;29,83
Ambos sexos;16 Cuenca;Tasa de paro de la población;2013T1;28,52
Ambos sexos;16 Cuenca;Tasa de paro de la población;2012T4;25,80
Ambos sexos;16 Cuenca;Tasa de paro de la población;2012T3;20,95
Ambos sexos;16 Cuenca;Tasa de paro de la población;2012T2;22,27
Ambos sexos;16 Cuenca;Tasa de paro de la población;2012T1;24,49
Ambos sexos;16 Cuenca;Tasa de paro de la población;2011T4;19,68
Ambos sexos;16 Cuenca;Tasa de paro de la población;2011T3;20,89
Ambos sexos;16 Cuenca;Tasa de paro de la población;2011T2;17,90
Ambos sexos;16 Cuenca;Tasa de paro de la población;2011T1;19,66
Ambos sexos;16 Cuenca;Tasa de paro de la población;2010T4;19,98
Ambos sexos;16 Cuenca;Tasa de paro de la población;2010T3;19,16
Ambos sexos;16 Cuenca;Tasa de paro de la población;2010T2;18,61
Ambos sexos;16 Cuenca;Tasa de paro de la población;2010T1;19,66
Ambos sexos;16 Cuenca;Tasa de paro de la población;2009T4;16,97
Ambos sexos;16 Cuenca;Tasa de paro de la población;2009T3;14,31
Ambos sexos;16 Cuenca;Tasa de paro de la población;2009T2;16,38
Ambos sexos;16 Cuenca;Tasa de paro de la población;2009T1;16,27
Ambos sexos;16 Cuenca;Tasa de paro de la población;2008T4;9,80
Ambos sexos;16 Cuenca;Tasa de paro de la población;2008T3;6,64
Ambos sexos;16 Cuenca;Tasa de paro de la población;2008T2;8,65
Ambos sexos;16 Cuenca;Tasa de paro de la población;2008T1;6,78
Ambos sexos;16 Cuenca;Tasa de paro de la población;2007T4;3,90
Ambos sexos;16 Cuenca;Tasa de paro de la población;2007T3;6,40
Ambos sexos;16 Cuenca;Tasa de paro de la población;2007T2;7,56
Ambos sexos;16 Cuenca;Tasa de paro de la población;2007T1;5,17
Ambos sexos;16 Cuenca;Tasa de paro de la población;2006T4;6,49
Ambos sexos;16 Cuenca;Tasa de paro de la población;2006T3;6,51
Ambos sexos;16 Cuenca;Tasa de paro de la población;2006T2;6,73
Ambos sexos;16 Cuenca;Tasa de paro de la población;2006T1;8,06
Ambos sexos;16 Cuenca;Tasa de paro de la población;2005T4;7,72
Ambos sexos;16 Cuenca;Tasa de paro de la población;2005T3;4,67
Ambos sexos;16 Cuenca;Tasa de paro de la población;2005T2;6,74
Ambos sexos;16 Cuenca;Tasa de paro de la población;2005T1;6,57
Ambos sexos;16 Cuenca;Tasa de paro de la población;2004T4;9,97
Ambos sexos;16 Cuenca;Tasa de paro de la población;2004T3;8,23
Ambos sexos;16 Cuenca;Tasa de paro de la población;2004T2;6,99
Ambos sexos;16 Cuenca;Tasa de paro de la población;2004T1;9,67
Ambos sexos;16 Cuenca;Tasa de paro de la población;2003T4;7,35
Ambos sexos;16 Cuenca;Tasa de paro de la población;2003T3;8,45
Ambos sexos;16 Cuenca;Tasa de paro de la población;2003T2;9,49
Ambos sexos;16 Cuenca;Tasa de paro de la población;2003T1;11,50
Ambos sexos;16 Cuenca;Tasa de paro de la población;2002T4;10,96
Ambos sexos;16 Cuenca;Tasa de paro de la población;2002T3;10,17
Ambos sexos;16 Cuenca;Tasa de paro de la población;2002T2;8,90
Ambos sexos;16 Cuenca;Tasa de paro de la población;2002T1;7,44
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2021T2;7,78
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2021T1;9,26
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2020T4;7,02
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2020T3;9,18
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2020T2;7,23
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2020T1;6,91
Ambos sexos;20 Gipuzkoa;Tasa de paro de la población;2019T4;7,53
